,Make,Model,Variant,Price,Engine_Size_in_cc,Fuel_Type,Fuel_Tank_Capacity,Mileage,Power,Comfort,Safety
1115,Skoda,Rapid,Onyx Mt Diesel,1158599,1498.0,Diesel,55.0,21.13,108.46,51.078183163457325,27.0
1116,Skoda,Rapid,Onyx At Diesel,1273599,1498.0,Diesel,55.0,21.72,108.46,51.078183163457325,27.0
1117,Fiat,Abarth Punto,1.4 T-Jet,980970,1368.0,Petrol,49.30086207,16.3,142.97,34.90427159208362,27.0
1118,Hyundai,Creta,1.4 Crdi E Plus,999990,1396.0,Diesel,55.0,21.38,88.74,37.1123926147809,26.0
1119,Hyundai,Creta,1.6 Vtvt E Plus,999990,1591.0,Petrol,55.0,15.29,121.278,37.1123926147809,26.0
1120,Hyundai,Creta,1.6 Vtvt Sx,1232534,1591.0,Petrol,55.0,15.29,121.278,48.1123926147809,26.0
1121,Hyundai,Creta,1.6 Vtvt Sx (O),1394437,1591.0,Petrol,55.0,15.29,121.278,53.1123926147809,46.0
1122,Hyundai,Creta,1.6 Vtvt Sx At,1377363,1591.0,Petrol,55.0,15.29,121.278,48.1123926147809,26.0
1123,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041,1591.0,Petrol,55.0,15.29,121.278,48.1123926147809,26.0
1124,Hyundai,Creta,1.4 Crdi S,1197919,1396.0,Diesel,55.0,21.38,88.74,38.1123926147809,26.0
1125,Hyundai,Creta,1.6 Crdi Sx,1366797,1582.0,Diesel,55.0,19.67,126.208,48.1123926147809,26.0
1126,Hyundai,Creta,1.6 Crdi Sx (O),1543564,1582.0,Diesel,55.0,19.67,126.208,53.1123926147809,48.0
1127,Hyundai,Creta,1.6 Crdi Sx At,1527395,1582.0,Diesel,55.0,17.01,126.208,48.1123926147809,26.0
1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,1582.0,Diesel,55.0,19.67,126.208,48.1123926147809,26.0
1129,Hyundai,Creta,1.6 Crdi S At,1336033,1582.0,Diesel,55.0,17.01,126.208,48.1123926147809,26.0
1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937,1591.0,Petrol,55.0,15.29,121.0,53.1123926147809,46.0
1131,Hyundai,Creta,1.6 Crdi Sx (O) Executive,1572064,1582.0,Diesel,55.0,19.67,126.0,53.1123926147809,48.0
1132,Hyundai,Creta,1.4 Crdi Ex,1107167,1396.0,Diesel,55.0,21.38,88.74,40.1123926147809,26.0
1133,Hyundai,Creta,1.6 Vtvt Ex,1092192,1591.0,Petrol,55.0,15.29,121.278,40.1123926147809,26.0
1134,Hyundai,Creta,Sports Edition Petrol,1279983,1591.0,Petrol,55.0,15.29,121.278,45.00591902023235,26.0
1135,Hyundai,Creta,Sports Edition Diesel,1414247,1582.0,Diesel,55.0,19.67,126.208,45.00591902023235,26.0
1136,Tata,Harrier,Revotorq Xe,1345363,1956.0,Diesel,50.0,16.7,138.04,27.1464642595066,25.5
1137,Tata,Harrier,Revotorq Xm,1471368,1956.0,Diesel,50.0,16.7,138.04,41.1464642595066,25.5
1138,Tata,Harrier,Revotorq Xt,1591368,1956.0,Diesel,50.0,16.7,138.04,45.1464642595066,25.5
1139,Tata,Harrier,Revotorq Xz,1721368,1956.0,Diesel,50.0,16.7,138.04,45.1464642595066,29.0
1140,Tata,Harrier,Revotorq Xz Dual Tone,1732231,1956.0,Diesel,50.0,16.7,138.04,45.1464642595066,29.0
1141,Tata,Harrier,Revotorq Dark Edition,1730755,1956.0,Diesel,50.0,16.7,138.04,45.1464642595066,29.0
1142,Isuzu,Dmax V-Cross,Standard,1654783,2499.0,Diesel,49.30086207,10.3,132.124,45.196368985805165,26.5
1143,Isuzu,Dmax V-Cross,High Z,1806813,2499.0,Diesel,49.30086207,10.3,134.0,48.196368985805165,26.5
1144,Isuzu,Dmax V-Cross,Z Prestige,1999000,1898.0,Diesel,49.30086207,10.3,147.9,48.01845890105218,46.5
1145,Mitsubishi,Outlander,2.4L Outlander,2693000,2360.0,Petrol,60.0,9.62,164.662,48.950417348172195,51.5
1146,Maruti Suzuki,Mercedes-Benz Gla-Class,200 Sport,3438000,1991.0,Petrol,50.0,13.8,180.438,59.07179235236268,50.0
1147,Maruti Suzuki,Mercedes-Benz Gla-Class,200 D Style,3233000,2143.0,Diesel,70.0,17.9,134.096,59.57179235236268,50.0
1148,Maruti Suzuki,Mercedes-Benz Gla-Class,200 D Sport,3564000,2143.0,Diesel,70.0,17.9,134.096,59.57179235236268,50.0
1149,Maruti Suzuki,Mercedes-Benz Gla-Class,45 Amg 4Matic,7784944,1991.0,Petrol,50.0,13.8,354.96,50.57523949615782,50.0
1150,Maruti Suzuki,Mercedes-Benz Gla-Class,220 D 4Matic,3864000,2143.0,Diesel,70.0,17.9,167.62,59.57179235236268,50.0
1151,Maruti Suzuki,Mercedes-Benz Gla-Class,45 Aero Edition,8067000,1991.0,Petrol,50.0,13.8,369.75,50.57523949615782,50.0
1152,Honda,Accord Hybrid,2.0 At,4321237,1993.0,Hybrid,60.0,23.1,142.97,62.145747578918304,50.0
1153,Bmw,5-Series,520D Luxury Line,5930000,1995.0,Diesel,70.0,18.12,187.34,60.81677903715941,60.0
1154,Bmw,5-Series,530D M Sport,6680000,2993.0,Diesel,70.0,14.69,254.388,60.81677903715941,58.5
1155,Bmw,5-Series,530I M Sport,5980000,1998.0,Petrol,70.0,15.01,248.472,60.81677903715941,60.0
1156,Bmw,6-Series,630D Gt Luxury Line,6890000,2993.0,Diesel,88.0,16.46,261.29,75.62307824437944,50.0
1157,Bmw,6-Series,630D Gt M Sport,7450000,2993.0,Diesel,88.0,16.46,261.29,75.62307824437944,50.0
1158,Bmw,6-Series,630I Gt Luxury Line,6440000,4395.0,Petrol,70.0,7.94,443.7,48.45831898843038,39.5
1159,Bmw,6-Series,620D Gt Luxury Line,6440000,1995.0,Diesel,66.0,21.76,188.0,75.80611882077959,60.0
1160,Porsche,Macan,S,8503000,2995.0,Petrol,65.0,19.90211704,344.114,64.78205237774964,50.0
1161,Porsche,Macan,Base,6998000,1984.0,Petrol,65.0,10.8,244.528,70.78205237774964,60.0
1162,Jaguar,F-Type,5.0 Convertible R,23659454,5000.0,Petrol,49.30086207,19.90211704,488.07,18.089247366359928,10.0
1163,Jaguar,F-Type,5.0 Coupe R,22155390,5000.0,Petrol,72.0,14.3,542.3,44.81072910979204,20.5
1164,Jaguar,F-Type,Svr Coupe,26501830,5000.0,Petrol,70.0,12.05,559.062,58.967001306355584,48.5
1165,Jaguar,F-Type,Svr Convertible,28004965,5000.0,Petrol,70.0,12.05,559.062,58.82077756984224,48.5
1166,Jaguar,F-Type,2.0L Coupe,9092578,1997.0,Petrol,63.0,15.3,297.0,58.91469123479044,30.0
1167,Jaguar,F-Type,2.0L Convertible,10144987,1997.0,Petrol,63.0,19.90211704,297.0,58.7684674982771,30.0
1168,Jaguar,F-Type,2.0 Convertible R Dynamic,10419200,1997.0,Petrol,63.0,10.7,297.0,58.7684674982771,30.0
1169,Jaguar,F-Type,2.0 Coupe R Dynamic,9366433,1997.0,Petrol,63.0,10.85,297.0,58.91469123479044,30.0
1170,Bmw,M5,Competition,15490000,4395.0,Petrol,68.0,9.8,616.25,61.670836012781145,65.0
1171,Lexus,Lx 570,V8,23290000,5700.0,Diesel,93.0,18.0,374.68,63.58998515512624,70.0
1172,Ferrari,458 Spider,V8,43367500,3902.0,Petrol,86.0,5.5,659.634,57.82826412784544,28.5
1173,Maruti Suzuki R,Wagon,Vxi,479000,998.0,Petrol,32.0,22.5,67.048,37.749329916507676,20.5
1174,Maruti Suzuki R,Wagon,Vxi Ags,526000,998.0,Petrol,32.0,22.5,67.048,37.749329916507676,20.5
1175,Maruti Suzuki R,Wagon,1.2L Zxi,548000,1197.0,Petrol,32.0,21.5,81.838,37.77403791291378,27.0
1176,Maruti Suzuki R,Wagon,Lxi,434000,998.0,Petrol,32.0,22.5,67.048,25.249329916507676,20.5
1177,Maruti Suzuki R,Wagon,1.2L Vxi,513501,1197.0,Petrol,32.0,21.5,81.838,37.749329916507676,20.5
1178,Maruti Suzuki R,Wagon,1.2L Vxi Ags,560500,1197.0,Petrol,32.0,21.5,81.838,37.749329916507676,20.5
1179,Maruti Suzuki R,Wagon,1.2L Zxi Ags,594800,1197.0,Petrol,32.0,21.5,81.838,37.749329916507676,25.5
1180,Maruti Suzuki R,Wagon,Lxi (O),441000,998.0,Petrol,32.0,22.5,67.048,25.249329916507676,25.5
1181,Maruti Suzuki R,Wagon,Vxi (O),486001,998.0,Petrol,32.0,22.5,67.048,37.749329916507676,25.5
1182,Maruti Suzuki R,Wagon,1.2L Vxi (O),520500,1197.0,Petrol,32.0,21.5,81.838,37.749329916507676,25.5
1183,Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),567500,1197.0,Petrol,32.0,21.5,81.838,37.749329916507676,25.5
1184,Maruti Suzuki R,Wagon,Vxi Ags (O),533000,998.0,Petrol,32.0,22.5,67.048,37.749329916507676,25.5
1185,Maruti Suzuki R,Wagon,Lxi Cng,500500,998.0,CNG,32.0,19.90211704,67.048,25.249329916507676,20.5
1186,Maruti Suzuki R,Wagon,Lxi (O) Cng,507500,998.0,CNG,32.0,19.90211704,67.048,25.249329916507676,25.5
1187,Tata,Tiago Nrg,1.2L Revotron,594993,1199.0,Petrol,35.0,23.84,83.81,46.65165306435198,27.0
1188,Tata,Tiago Nrg,1.05L Revotorq,689993,1047.0,Diesel,35.0,27.28,69.02,40.65165306435198,27.0
1189,Tata,Tiago Nrg,1.2L Revotron Amt,639993,1199.0,Petrol,35.0,23.84,83.81,46.65165306435198,27.0
1190,Mahindra,Nuvosport,N4,797802,1493.0,Diesel,60.0,17.21,98.6,18.382618670449418,14.0
1191,Mahindra,Nuvosport,N6,905642,1493.0,Diesel,60.0,17.21,98.6,32.38261867044942,24.5
1192,Mahindra,Nuvosport,N8,984818,1493.0,Diesel,60.0,17.21,98.6,44.38261867044942,24.5
1193,Mahindra,Nuvosport,N4 +,832415,1493.0,Diesel,49.30086207,17.21,98.6,18.382618670449418,23.0
1194,Mahindra,Nuvosport,N6 Amt,972359,1493.0,Diesel,60.0,16.21,98.6,31.382618670449414,24.5
1195,Mahindra,Nuvosport,N8 Amt,1048603,1493.0,Diesel,60.0,16.21,98.6,44.38261867044942,24.5
1196,Nissan,Kicks,Xl Petrol,955000,1498.0,Petrol,50.0,14.23,104.516,36.03945688439249,29.0
1197,Nissan,Kicks,Xv Petrol,1095000,1498.0,Petrol,50.0,14.23,104.516,39.03945688439249,28.0
1198,Nissan,Kicks,Xl Diesel,1109000,1461.0,Diesel,50.0,20.45,108.46,36.03945688439249,29.0
1199,Nissan,Kicks,Xv Diesel,1251000,1461.0,Diesel,50.0,20.45,108.46,39.03945688439249,29.0
1200,Nissan,Kicks,Xv Premium,1369000,1461.0,Diesel,50.0,20.45,108.46,45.03945688439249,29.0
1201,Nissan,Kicks,Xv Premium (O),1465000,1461.0,Diesel,50.0,20.45,108.46,54.03945688439249,29.0
1202,Nissan,Kicks,Xv Premium (O) Dual Tone,1465000,1461.0,Diesel,50.0,20.45,108.46,54.03945688439249,54.0
1203,Nissan,Kicks,Xe Diesel,989000,1461.0,Diesel,50.0,20.45,108.46,42.03945688439249,29.0
1204,Tata,Winger,15S,1205000,2200.0,Diesel,60.0,19.90211704,98.5635,11.305841021066819,15.5
1205,Hyundai,Kona Electric,Premium,2371858,1841.323668,Electric,49.30086207,19.90211704,136.0,50.798887887356045,50.0
1206,Toyota,Camry,Hybrid,3788000,2487.0,Hybrid,50.0,23.2,175.508,63.62008288098178,64.0
1207,Audi,A5,Sportback,6061200,1968.0,Diesel,49.30086207,19.2,187.34,47.11902403737179,50.0
1208,Land Rover,Discovery,3.0 Hse Diesel,10205494,2993.0,Diesel,85.0,18.0,254.388,69.9858677476897,60.0
1209,Land Rover,Discovery,3.0 Se Diesel,9689321,2993.0,Diesel,85.0,18.0,254.388,62.985867747689696,60.0
1210,Land Rover,Discovery,3.0 Hse Petrol,8433741,2995.0,Petrol,89.0,9.17,388.484,69.9858677476897,60.0
1211,Land Rover,Discovery,3.0 Se Petrol,8077550,2995.0,Petrol,89.0,9.17,388.484,62.985867747689696,60.0
1212,Land Rover,Discovery,3.0 S Diesel,8877094,2993.0,Diesel,85.0,18.0,254.388,61.985867747689696,60.0
1213,Land Rover,Discovery,3.0 S Petrol,7693664,2995.0,Petrol,89.0,9.17,388.484,61.985867747689696,60.0
1214,Land Rover,Discovery,3.0 Hse Luxury Diesel,10861088,2993.0,Diesel,85.0,18.0,254.388,63.985867747689696,60.0
1215,Land Rover,Discovery,3.0 Hse Luxury Petrol,8937846,2995.0,Petrol,89.0,9.17,388.484,63.985867747689696,60.0
1216,Lexus,Ls 500H,Luxury,18221000,3456.0,Hybrid,82.0,15.4,294.814,63.26082127871888,90.0
1217,Lexus,Ls 500H,Ultra Luxury,18736000,3456.0,Hybrid,82.0,15.4,294.814,63.26082127871888,90.0
1218,Lexus,Ls 500H,Distinct,19371000,3456.0,Hybrid,82.0,15.4,294.814,63.26082127871888,90.0
1219,Maruti Suzuki,Rolls-Royce Phantom,Sedan,95000000,6749.0,Petrol,100.0,23.0,453.56,61.94348085403469,50.0
1220,Maruti Suzuki,Rolls-Royce Phantom,Ewb,75400000,6749.0,Petrol,100.0,23.0,453.56,61.98451828016732,50.0
1221,Fiat,Punto Evo,Dynamic 1.2,535562,1172.0,Petrol,45.0,15.7,67.048,29.747656226240345,21.0
1222,Fiat,Punto Evo,Active Multijet 1.3,631292,1172.0,Diesel,45.0,20.5,74.936,34.247656226240345,21.0
1223,Fiat,Punto Evo,Dynamic Multijet 1.3,692655,1248.0,Diesel,45.0,20.3,74.936,35.747656226240345,22.0
1224,Fiat,Punto Evo,Emotion Multijet 1.3,747774,1248.0,Diesel,45.0,21.2,74.936,39.747656226240345,25.0
1225,Toyota,Yaris,J,940000,1496.0,Petrol,42.0,17.1,105.502,27.1167936519958,54.0
1226,Toyota,Yaris,G,1055000,1496.0,Petrol,42.0,17.1,105.502,30.1167936519958,54.0
1227,Toyota,Yaris,V,1174000,1498.0,Petrol,42.0,17.1,105.502,48.1167936519958,54.0
1228,Toyota,Yaris,Vx Cvt,1418000,1496.0,Petrol,42.0,17.8,105.502,54.1167936519958,54.0
1229,Toyota,Yaris,G Cvt,1175000,1496.0,Petrol,42.0,17.8,105.502,30.1167936519958,54.0
1230,Toyota,Yaris,J Cvt,1010000,1496.0,Petrol,42.0,17.8,105.502,27.1167936519958,54.0
1231,Toyota,Yaris,V Cvt,1294000,1496.0,Petrol,42.0,17.8,105.502,48.1167936519958,54.0
1232,Toyota,Yaris,Vx,1296000,1496.0,Petrol,42.0,17.1,105.502,54.1167936519958,54.0
1233,Toyota,Yaris,V (O),1197000,1498.0,Petrol,42.0,17.1,105.502,51.1167936519958,54.0
1234,Toyota,Yaris,J (O),876000,1496.0,Petrol,42.0,17.1,105.502,27.1167936519958,34.0
1235,Toyota,Yaris,G (O),974000,1496.0,Petrol,42.0,17.1,105.502,30.1167936519958,34.0
1236,Toyota,Yaris,J (O) Cvt,935000,1496.0,Petrol,42.0,17.1,105.502,27.1167936519958,34.0
1237,Toyota,Yaris,G (O) Cvt,1083000,1496.0,Petrol,42.0,17.1,105.502,30.1167936519958,34.0
1238,Toyota,Yaris,V (O) Cvt,1317000,1498.0,Petrol,42.0,17.1,105.502,51.1167936519958,54.0
1239,Skoda,Octavia,Ambition 1.4 Tsi,1599599,1395.0,Petrol,50.0,16.7,138.04,47.35658604237618,39.0
1240,Skoda,Octavia,Ambition 2.0 Tdi Cr,1799599,1968.0,Diesel,50.0,21.0,140.998,47.35658604237618,39.0
1241,Skoda,Octavia,Style 1.4 Tsi,1899599,1395.0,Petrol,50.0,16.7,138.04,56.35658604237618,49.0
1242,Skoda,Octavia,Style 1.8 Tsi At,2059599,1798.0,Petrol,50.0,15.1,177.48,59.85658604237618,49.0
1243,Skoda,Octavia,Style 2.0 Tdi Cr,2079599,1968.0,Diesel,50.0,21.0,140.998,59.85658604237618,49.0
1244,Skoda,Octavia,Style 2.0 Tdi Cr At,2299599,1968.0,Diesel,50.0,19.5,140.998,59.85658604237618,49.0
1245,Skoda,Octavia,L & K 1.8 Tsi At,2359599,1798.0,Petrol,50.0,15.1,177.48,59.85658604237618,49.0
1246,Skoda,Octavia,L & K 2.0 Tdi Cr At,2359599,1968.0,Diesel,50.0,19.5,140.998,59.85658604237618,49.0
1247,Skoda,Octavia,Corporate Edition 1.4 Tsi,1549000,1395.0,Petrol,50.0,16.7,138.04,56.35658604237618,49.0
1248,Skoda,Octavia,Corporate Edition 2.0 Tdi,1699000,1968.0,Diesel,50.0,21.0,139.026,59.85658604237618,49.0
1249,Skoda,Octavia,Onyx 1.8 Tsi Dsg,1999599,1798.0,Petrol,50.0,15.1,177.48,59.85658604237618,49.0
1250,Skoda,Octavia,Onyx 2.0 Tdi Dsg,2199599,1968.0,Diesel,50.0,19.5,140.998,59.85658604237618,49.0
1251,Maruti Suzuki,Mercedes-Benz Glc,200 Progressive,5275000,1991.0,Petrol,66.0,13.51,194.242,63.87456172531894,55.0
1252,Maruti Suzuki,Mercedes-Benz Glc,220D 4Matic Progressive,5775000,1950.0,Diesel,50.0,18.18,191.284,63.87456172531894,55.0
1253,Porsche,Cayenne Coupe,Base,13151000,2995.0,Petrol,75.0,11.6,335.24,66.11982658606594,70.0
1254,Porsche,Cayenne Coupe,Turbo,19763000,2995.0,Petrol,90.0,15.3,542.3,66.08149609202846,70.0
1255,Mahindra,Verito,1.5 D2,748370,1461.0,Diesel,50.0,21.0,64.09,18.145259888236886,14.0
1256,Mahindra,Verito,1.5 D4 Bs-Iv,772617,1461.0,Diesel,50.0,21.0,64.09,20.889723261320363,16.5
1257,Mahindra,Verito,1.5 D6 Bs-Iv,845154,1461.0,Diesel,50.0,21.0,118.32,30.889723261320363,20.5
1258,Mitsubishi,Pajero Sport,2.5 Mt,2903750,2477.0,Diesel,70.0,10.77,175.508,53.45266352966367,27.0
1259,Mitsubishi,Pajero Sport,2.5 At,2835500,2477.0,Diesel,70.0,10.77,175.508,53.45266352966367,27.0
1260,Mitsubishi,Pajero Sport,Limited Edition,2953240,2477.0,Diesel,70.0,10.77,175.508,53.45266352966367,27.0
1261,Mitsubishi,Pajero Sport,Select Plus Mt,2992800,2477.0,Diesel,70.0,10.77,175.508,53.45266352966367,27.0
1262,Mitsubishi,Pajero Sport,Select Plus At,2952500,2477.0,Diesel,70.0,10.77,175.508,53.45266352966367,27.0
1263,Bentley,Flying Spur,V8,34167064,3993.0,Petrol,90.0,4.0,499.902,58.78562656011388,50.0
1264,Bentley,Flying Spur,W12,39382083,5998.0,Petrol,90.0,4.0,607.376,58.78562656011388,50.0
1265,Honda,City,Sv Mt Petrol,991000,1497.0,Petrol,40.0,17.4,117.334,35.151800656652185,27.0
1266,Honda,City,V Mt Petrol,1065900,1497.0,Petrol,40.0,17.8,117.334,50.151800656652185,27.0
1267,Honda,City,Vx Mt Petrol,1182000,1497.0,Petrol,40.0,17.4,117.334,55.151800656652185,27.0
1268,Honda,City,Vx Cvt Petrol,1312000,1497.0,Petrol,40.0,18.0,117.334,57.151800656652185,27.0
1269,Honda,City,Sv Mt Diesel,1111000,1498.0,Diesel,40.0,25.6,98.6,33.151800656652185,27.0
1270,Honda,City,V Mt Diesel,1191000,1498.0,Diesel,40.0,25.6,98.6,50.151800656652185,27.0
1271,Honda,City,Vx Mt Diesel,1302000,1498.0,Diesel,40.0,25.1,98.6,55.151800656652185,27.0
1272,Honda,City,Zx Mt Diesel,1421000,1498.0,Diesel,40.0,25.1,98.6,49.151800656652185,47.0
1273,Honda,City,Zx Cvt Petrol,1431000,1497.0,Petrol,40.0,22.6,117.334,49.151800656652185,47.0
1274,Honda,City,V Cvt Petrol,1201000,1497.0,Petrol,40.0,17.8,117.334,50.151800656652185,27.0
1275,Mitsubishi,Montero,3.2 At,6862560,3200.0,Diesel,88.0,11.56,199.172,51.44978193517852,49.0
